MET2013_chr,pop_total.1,Agriculture,Architecture,"Area, Ethnic, and Civilization Studies",Biology and Life Sciences,Business,Communication Technologies,Communications,Computer and Information Sciences,Construction Services,Cosmetology Services and Culinary Arts,Criminal Justice and Fire Protection,Education Administration and Teaching,Electrical and Mechanic Repairs and Technologies,Engineering,Engineering Technologies,"English Language, Literature, and Composition",Environment and Natural Resources,Family and Consumer Sciences,Fine Arts,History,Interdisciplinary and Multi-Disciplinary Studies (General),Law,Liberal Arts and Humanities,Library Science,Linguistics and Foreign Languages,Mathematics and Statistics,Medical and Health Sciences and Services,Military Technologies,N/A,"Nuclear, Industrial Radiology, and Biological Technologies",Philosophy and Religious Studies,"Physical Fitness, Parks, Recreation, and Leisure",Physical Sciences,Psychology,"Public Affairs, Policy, and Social Work",Social Sciences,Theology and Religious Vocations,Transportation Sciences and Technologies
"Harrisonburg, VA",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Hartford-West Hartford-East Hartford, CT",1212569,0.19271756574118637,#N/A,#N/A,0.9875336079649676,3.3106235573409797,#N/A,0.9024467386438868,0.5668568604952132,#N/A,#N/A,0.46971964996562704,1.2162883107271112,#N/A,1.8041052250176866,#N/A,0.6151851837858464,#N/A,0.15584609223727847,0.7880941704260415,0.4303171999981163,0.2010364051024601,#N/A,#N/A,#N/A,#N/A,#N/A,1.5132669187374834,#N/A,48.70098600243352,#N/A,#N/A,#N/A,0.38266432070599493,1.3762447536366527,#N/A,1.7114302186427919,#N/A,#N/A
"Hattiesburg, MS",131173,#N/A,#N/A,#N/A,1.2731278540553315,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.7139731499622637,#N/A,0.5260228858072926,1.2502572938028405,1.036798731446258,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.6784932874905659,#N/A,63.03888757594932,#N/A,#N/A,0.28969376319821916,0.2973172832823828,#N/A,#N/A,0.7166108879113842,#N/A,#N/A
"Hickory-Lenoir-Morganton, NC",397907.375,#N/A,#N/A,#N/A,#N/A,0.7511705058285649,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.936081493995992,#N/A,52.16616720369325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Hilton Head Island-Bluffton-Beaufort, SC",200991,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,53.78049658424869,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Homosassa Springs, FL",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Houma-Thibodaux, LA",233282.75,#N/A,#N/A,#N/A,#N/A,1.4354802180617765,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,62.92239647368189,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Houston-The Woodlands-Sugar Land, TX",6349202.625,0.1400971879359356,0.10068027599877706,#N/A,0.9918710227846455,2.7511193833460275,#N/A,0.6178446907971152,0.31485082929959196,#N/A,#N/A,0.3314785871112243,0.7487403431425617,#N/A,1.6160964931210404,0.07936251186453645,0.2712583358913464,0.0800451788068423,0.12738686087910206,0.4701906067685891,0.16158498412887162,0.23145432540035246,#N/A,0.13150366473394715,#N/A,0.07643564563138998,0.17015623745203293,0.9222120445885098,#N/A,57.95382147197307,#N/A,#N/A,0.37014813876035557,0.4652419184793455,0.5832256192904189,0.06561791715711424,0.67036016900341,#N/A,#N/A
"Huntsville, AL",417291.75,#N/A,#N/A,#N/A,#N/A,2.8782349730805037,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.319724446754843,#N/A,2.2850410810463044,#N/A,#N/A,#N/A,#N/A,0.5444371452599961,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.3394572993274671,#N/A,#N/A,56.80283146181426,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Indianapolis-Carmel-Anderson, IN",1945071.25,#N/A,#N/A,#N/A,1.056075615414792,2.91432193154073,#N/A,1.074498068364861,0.8630667055783621,#N/A,#N/A,0.39475090194664286,1.57094386965005,#N/A,1.0675141616916213,0.17517732474167186,0.3410334228540318,#N/A,0.13410462979713011,0.5995169542087656,0.243335212511015,#N/A,#N/A,0.24966663131921113,#N/A,#N/A,#N/A,1.309648631006202,#N/A,50.975136713062284,#N/A,#N/A,0.6217301850766568,0.5742266306416979,1.0208547027517811,0.21866039946175522,0.8824642868553704,#N/A,#N/A
"Iowa City, IA",140308.25,#N/A,#N/A,#N/A,7.6360604021737535,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.566311853605474,#N/A,89.19353378261576,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Ithaca, NY",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Jackson, MI",159694.125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,53.35532177023552,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Jackson, MS",590886,#N/A,#N/A,#N/A,1.8482598497141791,2.443544776392581,#N/A,0.5079185642028986,#N/A,#N/A,#N/A,#N/A,1.5142103239104918,#N/A,0.6578946046819273,#N/A,0.43153752343525786,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.7389135041243677,#N/A,58.38550043712328,#N/A,#N/A,#N/A,0.6227848980883095,0.6614527377933135,#N/A,#N/A,#N/A,#N/A
"Jackson, TN",115327.625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,63.712298285332636,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Jacksonville, FL",1386524.625,#N/A,#N/A,#N/A,0.46627292732052256,2.4109917932279625,#N/A,0.7389367809761722,0.3056231702312379,#N/A,#N/A,0.4349612026477968,0.9302036072654264,#N/A,0.7716081582090158,#N/A,#N/A,#N/A,#N/A,0.5118809456213349,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0977923744401228,#N/A,57.24779840643736,#N/A,#N/A,0.5507382379573806,#N/A,0.9818228290075087,#N/A,0.9859595387477395,#N/A,#N/A
"Jacksonville, NC",179569,#N/A,0.5791645551292262,#N/A,0.22275559812662543,0.13365335887597526,#N/A,1.0636579810546365,#N/A,#N/A,1.2028802298837773,#N/A,2.5783960483156894,#N/A,0.44551119625325086,#N/A,#N/A,#N/A,#N/A,#N/A,0.2338933780329567,#N/A,#N/A,#N/A,#N/A,0.1893422584076316,#N/A,#N/A,#N/A,172.0230106532865,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.4701869476357279,#N/A,#N/A
"Janesville-Beloit, WI",160952.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52.39578276023201,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Jefferson City, MO",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Johnstown, PA",134453,#N/A,#N/A,#N/A,#N/A,1.8677209809052786,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.8087679302951952,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.189644879895376,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Joplin, MO",176511.375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,59.666606439490955,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Kalamazoo-Portage, MI",371525.75,#N/A,#N/A,#N/A,#N/A,2.792088155864241,#N/A,1.1808527964597342,#N/A,#N/A,#N/A,#N/A,1.1273520204885255,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.3843539184752949,#N/A,77.02094060198269,#N/A,#N/A,#N/A,#N/A,1.0006059004983279,#N/A,0.7966770985832262,#N/A,#N/A
"Kankakee, IL",111694.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,58.04153845416256,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Kansas City, MO-KS",2071145.375,0.203417710244769,0.10309080367043362,#N/A,1.2365264141194787,3.230147200954956,#N/A,0.8729243201006228,0.7180578662148769,0.10992998658066488,#N/A,0.3792525322740171,1.4409867093866917,#N/A,1.0624305140336563,#N/A,0.34294321245006437,#N/A,#N/A,0.9509523784431446,0.21089927574394343,#N/A,#N/A,0.20530524973919534,#N/A,0.11708640905375693,0.1136985062384308,1.284019616098989,#N/A,49.97960431667084,#N/A,#N/A,0.4258791953202252,0.34733179639502126,0.9511645290083538,#N/A,0.8021466177388014,0.11041402967603907,#N/A
"Kennewick-Richland, WA",255753,#N/A,#N/A,#N/A,1.3802379639730522,0.5004828877862626,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.22287128596732003,#N/A,0.5708632938812057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.25806148901479165,#N/A,2.909056785257651,#N/A,57.191899997262986,#N/A,#N/A,#N/A,#N/A,1.642209475548674,#N/A,0.49657286522543237,#N/A,#N/A
"Killeen-Temple, TX",387608,0.03353903944191038,0.11609667499122825,#N/A,#N/A,0.9055540649315803,#N/A,0.5856432271779736,0.6166023405089678,#N/A,#N/A,0.23993312831520505,0.7894573899403521,#N/A,9.574105797609956,#N/A,#N/A,#N/A,#N/A,0.4127881777465893,0.25541268498070213,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.9906916265918144,#N/A,82.28932323378258,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.6682008627272915,#N/A,#N/A
"Kingsport-Bristol-Bristol, TN-VA",342784,#N/A,#N/A,#N/A,#N/A,1.8116364824495892,#N/A,#N/A,0.02917289021657954,#N/A,#N/A,#N/A,0.8372619492158327,#N/A,0.6067961165048544,#N/A,0.07293222554144885,#N/A,#N/A,#N/A,1.199005787901419,0.43175877520537714,#N/A,#N/A,#N/A,#N/A,0.440510642270351,1.0852315160567587,#N/A,46.262369305451834,#N/A,#N/A,0.17795463032113518,0.20712752053771472,#N/A,#N/A,0.10210511575802839,0.13419529499626587,#N/A
"Knoxville, TN",938308.625,#N/A,#N/A,#N/A,0.9228719667828218,2.1236110725165154,#N/A,0.5538806313401525,#N/A,#N/A,#N/A,#N/A,1.1800332527544826,#N/A,1.0318729821263715,#N/A,#N/A,#N/A,0.2609446875261873,#N/A,0.4122950343147387,0.15474101740887258,#N/A,#N/A,#N/A,#N/A,#N/A,1.1753908338515955,#N/A,57.069893715014366,#N/A,#N/A,0.6134166223951947,0.5591797204793241,0.7042480361136431,#N/A,0.7022360937419542,#N/A,#N/A
"La Crosse-Onalaska, WI-MN",116969.125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,79.43357486555723,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Lafayette-West Lafayette, IN",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Lafayette, LA",507722.125,#N/A,#N/A,#N/A,#N/A,1.8499526250159823,#N/A,#N/A,0.5400868077725358,#N/A,#N/A,#N/A,0.5478176658858858,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.5199878863049817,#N/A,#N/A,#N/A,0.8285857737533551,#N/A,62.78450209762726,#N/A,#N/A,0.46219396890120595,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Lake Charles, LA",193358,#N/A,#N/A,#N/A,#N/A,1.9238924688919,#N/A,1.0653813134186327,#N/A,#N/A,#N/A,1.406717074028486,#N/A,#N/A,#N/A,0.8585111554732672,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70.36171247116746,#N/A,#N/A,#N/A,#N/A,#N/A,0.5016601330175116,#N/A,#N/A,#N/A
"Lake Havasu City-Kingman, AZ",222940.125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.08033519978808,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Lakeland-Winter Haven, FL",636156.75,#N/A,#N/A,#N/A,0.4440046425292442,1.35363621054057,#N/A,#N/A,#N/A,#N/A,#N/A,0.28065582952128393,0.8389199053803125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.45888501281802513,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.742840262152346,#N/A,56.789730253465514,#N/A,#N/A,#N/A,#N/A,0.5359128142134469,#N/A,#N/A,#N/A,#N/A
"Lancaster, PA",531149.625,#N/A,#N/A,#N/A,#N/A,2.063726228519897,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.6833827799113639,#N/A,0.7341267692577839,#N/A,0.4114559721646651,#N/A,#N/A,0.7321222063909266,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.259223429093138,#N/A,53.60408946351954,#N/A,#N/A,#N/A,#N/A,#N/A,0.4091395898449769,#N/A,#N/A,#N/A
"Lansing-East Lansing, MI",469934.25,#N/A,#N/A,#N/A,2.1890259642653116,3.3995081126486926,#N/A,1.047216389759169,0.6185538703011799,#N/A,#N/A,0.7935929641794053,1.5241424058756243,#N/A,1.7296612692731586,#N/A,0.6413708679155913,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.467274028407732,1.4975450640000094,#N/A,74.68243462830087,#N/A,#N/A,0.4155163971367503,0.838901213877245,1.6158729777624885,#N/A,2.2502540625811953,#N/A,#N/A
"Laredo, TX",263982.125,#N/A,#N/A,#N/A,#N/A,1.1333818415275183,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,67.26142681638098,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Las Cruces, NM",213759,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,87.42157771661397,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Las Vegas-Henderson-Paradise, NV",2061907.5,#N/A,#N/A,#N/A,0.5636673516781457,1.5268348155655684,#N/A,0.3462377318972697,0.24708029853648547,#N/A,#N/A,0.341840452675586,0.5269332231082688,#N/A,0.41569722324179814,#N/A,#N/A,#N/A,#N/A,0.3218114129851812,#N/A,0.16532222387802634,#N/A,#N/A,#N/A,#N/A,#N/A,0.7647180324894891,#N/A,60.61154572534375,#N/A,#N/A,0.23705308825168714,#N/A,0.4428513950621356,#N/A,0.5876412489433912,#N/A,#N/A
"Lawrence, KS",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Lebanon, PA",136229.625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50.14096085231902,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Lewiston-Auburn, ME",107400.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,53.953108844067664,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Lima, OH",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Lincoln, NE",300018.75,#N/A,#N/A,#N/A,1.6767424647087403,6.262509988927682,#N/A,1.9878292945664304,#N/A,#N/A,#N/A,#N/A,4.1814638594969455,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.7912998296577582,#N/A,74.16158228189286,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Little Rock-North Little Rock-Conway, AR",695377.375,#N/A,#N/A,#N/A,1.467765156993497,2.219640390641557,#N/A,0.5863740304662444,#N/A,#N/A,#N/A,#N/A,1.3970105878955115,#N/A,0.9598388965315929,#N/A,0.2803913652270062,#N/A,#N/A,0.5000562567667729,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.9200343634479373,#N/A,59.61957163504848,#N/A,#N/A,#N/A,0.6008324041043429,0.9214059532516929,0.2572953841788343,#N/A,#N/A,#N/A
"Los Angeles-Long Beach-Anaheim, CA",13155752,0.0513583189715615,0.11397666584524307,0.12257344559699812,1.0145528456827289,2.7784789535199974,0.09789698202139281,1.39082129689302,0.4854979643875282,0.01770144372733478,#N/A,0.2347982738642265,0.35550977991470345,#N/A,1.1418751359354684,0.051155116300298044,0.5223257034142222,0.10985779532797782,0.21465523208959297,1.6528872144822042,0.2669011331044426,0.1720232647312649,#N/A,0.2804126684947481,#N/A,0.19011530852923786,0.1910084303802172,0.8854889568038561,#N/A,59.97951813283001,#N/A,0.12141768304347555,0.29537020949882486,0.358477084437498,1.1262402525968962,0.1370066163519971,1.8287631343926352,0.05630877545191364,#N/A
"Louisville/Jefferson County, KY-IN",1241381.25,0.1804398107906271,#N/A,#N/A,0.6719358685098286,2.3054412211961126,#N/A,0.7907359468632494,0.21485748523118925,#N/A,#N/A,0.31344005810867676,0.8099530510725416,#N/A,0.7696579654567222,#N/A,0.29976150969701143,#N/A,#N/A,0.45586498120337837,#N/A,#N/A,#N/A,0.16712730891593328,#N/A,0.18725772752602035,#N/A,1.4004931090660657,#N/A,51.78785786099643,#N/A,#N/A,0.4646931265518724,0.27470324530944357,0.7807242364778182,#N/A,0.7539235633621172,#N/A,#N/A
"Lubbock, TX",292629.625,#N/A,#N/A,#N/A,1.698680495274852,3.830643533222768,#N/A,1.3001874699074578,#N/A,#N/A,#N/A,#N/A,1.1711216756050535,#N/A,1.5030780115932443,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.6785887022219947,#N/A,94.36913210619691,#N/A,#N/A,1.2531221834344421,#N/A,1.9392028989822983,#N/A,#N/A,#N/A,#N/A
"Lynchburg, VA",254372.625,#N/A,#N/A,#N/A,#N/A,2.357747623077931,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.812209749146363,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.1406533233719705,#N/A,60.51722637024316,#N/A,#N/A,#N/A,#N/A,1.5221647570270298,#N/A,1.3340155001500442,#N/A,#N/A
"Madera, CA",153467.125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,69.9666991943403,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Manchester-Nashua, NH",350667.75,#N/A,#N/A,#N/A,1.1136532471521048,3.919659337745442,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.8297679303548657,#N/A,0.9417046535113156,#N/A,#N/A,1.1281450287305286,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.697557614234174,#N/A,49.03771391125331,#N/A,#N/A,#N/A,#N/A,1.1140440383681336,#N/A,1.2485732986851925,#N/A,#N/A
"Mansfield, OH",122181.125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,54.932511118223914,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"McAllen-Edinburg-Mission, TX",823112.75,#N/A,#N/A,#N/A,0.6362824028142738,1.17772264928539,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.2659278696916418,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.8873147872846963,#N/A,67.79005379036397,#N/A,#N/A,#N/A,#N/A,0.6973663621349349,#N/A,#N/A,#N/A,#N/A
"Medford, OR",209844.75,#N/A,#N/A,#N/A,#N/A,1.0150917703658868,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,53.08093120391587,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Memphis, TN-MS-AR",1257643,#N/A,#N/A,#N/A,1.364870025882005,2.391270343836084,#N/A,0.6318718984197857,0.3211551183960283,#N/A,#N/A,0.18925792494851146,1.0490705652705568,#N/A,0.6054677867930891,#N/A,0.3118927974317643,#N/A,#N/A,0.5776723614258319,0.29899916270002147,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0635934945030339,#N/A,58.59728345070069,#N/A,#N/A,#N/A,0.3350359200475122,0.7502159926044043,#N/A,0.7592152584361431,#N/A,#N/A
"Merced, CA",264696.75,#N/A,#N/A,#N/A,#N/A,1.4380071993189432,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,69.57342236753982,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Miami-Fort Lauderdale-West Palm Beach, FL",5839293.25,0.04196302332932167,0.1190949641334594,0.044926770433087106,0.9860886984057938,2.809495903836799,0.0526955970998439,0.8016399267877925,0.28035678349399235,#N/A,#N/A,0.5047283133473344,0.6758653034213107,#N/A,0.5622862247293811,#N/A,0.2183320391997714,#N/A,#N/A,0.5301174076954568,0.08571479966172725,0.07714512018777618,#N/A,0.11382040151818695,#N/A,0.09297020666047734,0.05995106066521477,0.9526879332419227,#N/A,53.87902101579214,#N/A,#N/A,0.23980604742145617,0.25509592055760855,0.9623526329220253,0.13082931266644451,0.8764842382173935,#N/A,0.031995172803306646
